team_name;player_name;position;status;match_date;opponent;match_id;competition;shirt_number;source
Paris Saint-Germain;Gonçalo Ramos;0;Substitute;2026-02-17;AS Monaco;736983;UEFA Champions League;9;APIFootball
Paris Saint-Germain;Lucas Chevalier;0;Substitute;2026-02-17;AS Monaco;736983;UEFA Champions League;30;APIFootball
Paris Saint-Germain;Renato Marin;0;Substitute;2026-02-17;AS Monaco;736983;UEFA Champions League;89;APIFootball
Paris Saint-Germain;Lucas Beraldo;0;Substitute;2026-02-17;AS Monaco;736983;UEFA Champions League;4;APIFootball
Paris Saint-Germain;Ilya Zabarnyi;0;Substitute;2026-02-17;AS Monaco;736983;UEFA Champions League;6;APIFootball
Paris Saint-Germain;Lucas Hernández;0;Substitute;2026-02-17;AS Monaco;736983;UEFA Champions League;21;APIFootball
Paris Saint-Germain;Dro Fernández;0;Substitute;2026-02-17;AS Monaco;736983;UEFA Champions League;27;APIFootball
Paris Saint-Germain;Ibrahim Mbaye;0;Substitute;2026-02-17;AS Monaco;736983;UEFA Champions League;49;APIFootball
Newcastle United;Eddie Howe;;Coach;2026-02-18;Qarabağ FK;736984;UEFA Champions League;;APIFootball
Newcastle United;Nick Pope;1;Starting XI;2026-02-18;Qarabağ FK;736984;UEFA Champions League;1;APIFootball
Newcastle United;Kieran Trippier;2;Starting XI;2026-02-18;Qarabağ FK;736984;UEFA Champions League;2;APIFootball
Newcastle United;Malick Thiaw;3;Starting XI;2026-02-18;Qarabağ FK;736984;UEFA Champions League;12;APIFootball
Newcastle United;Dan Burn;4;Starting XI;2026-02-18;Qarabağ FK;736984;UEFA Champions League;33;APIFootball
Newcastle United;Lewis Hall;5;Starting XI;2026-02-18;Qarabağ FK;736984;UEFA Champions League;3;APIFootball
Newcastle United;Joe Willock;6;Starting XI;2026-02-18;Qarabağ FK;736984;UEFA Champions League;28;APIFootball
Newcastle United;Sandro Tonali;7;Starting XI;2026-02-18;Qarabağ FK;736984;UEFA Champions League;8;APIFootball
Newcastle United;Anthony Elanga;8;Starting XI;2026-02-18;Qarabağ FK;736984;UEFA Champions League;20;APIFootball
Newcastle United;Nick Woltemade;9;Starting XI;2026-02-18;Qarabağ FK;736984;UEFA Champions League;27;APIFootball
Newcastle United;Harvey Barnes;10;Starting XI;2026-02-18;Qarabağ FK;736984;UEFA Champions League;11;APIFootball
Newcastle United;Anthony Gordon;11;Starting XI;2026-02-18;Qarabağ FK;736984;UEFA Champions League;10;APIFootball
Newcastle United;Jacob Ramsey;0;Substitute;2026-02-18;Qarabağ FK;736984;UEFA Champions League;41;APIFootball
Newcastle United;William Osula;0;Substitute;2026-02-18;Qarabağ FK;736984;UEFA Champions League;18;APIFootball
Newcastle United;Jacob Murphy;0;Substitute;2026-02-18;Qarabağ FK;736984;UEFA Champions League;23;APIFootball
Newcastle United;Joelinton;0;Substitute;2026-02-18;Qarabağ FK;736984;UEFA Champions League;7;APIFootball
Newcastle United;Sean Neave;0;Substitute;2026-02-18;Qarabağ FK;736984;UEFA Champions League;62;APIFootball
Newcastle United;Aaron Ramsdale;0;Substitute;2026-02-18;Qarabağ FK;736984;UEFA Champions League;32;APIFootball
Newcastle United;John Ruddy;0;Substitute;2026-02-18;Qarabağ FK;736984;UEFA Champions League;26;APIFootball
Newcastle United;Aidan Harris;0;Substitute;2026-02-18;Qarabağ FK;736984;UEFA Champions League;58;APIFootball
Newcastle United;Alex Murphy;0;Substitute;2026-02-18;Qarabağ FK;736984;UEFA Champions League;37;APIFootball
Newcastle United;Leo Shahar;0;Substitute;2026-02-18;Qarabağ FK;736984;UEFA Champions League;61;APIFootball
Inter Milan;Cristian Chivu;;Coach;2026-02-18;FK Bodø/Glimt;736985;UEFA Champions League;;APIFootball
Inter Milan;Yann Sommer;1;Starting XI;2026-02-18;FK Bodø/Glimt;736985;UEFA Champions League;1;APIFootball
Inter Milan;Manuel Akanji;2;Starting XI;2026-02-18;FK Bodø/Glimt;736985;UEFA Champions League;25;APIFootball
Inter Milan;Francesco Acerbi;3;Starting XI;2026-02-18;FK Bodø/Glimt;736985;UEFA Champions League;15;APIFootball
Inter Milan;Alessandro Bastoni;4;Starting XI;2026-02-18;FK Bodø/Glimt;736985;UEFA Champions League;95;APIFootball
Inter Milan;Matteo Darmian;5;Starting XI;2026-02-18;FK Bodø/Glimt;736985;UEFA Champions League;36;APIFootball
Inter Milan;Petar Sučić;6;Starting XI;2026-02-18;FK Bodø/Glimt;736985;UEFA Champions League;8;APIFootball
Inter Milan;Nicolò Barella;7;Starting XI;2026-02-18;FK Bodø/Glimt;736985;UEFA Champions League;23;APIFootball
Inter Milan;Henrikh Mkhitaryan;8;Starting XI;2026-02-18;FK Bodø/Glimt;736985;UEFA Champions League;22;APIFootball
Inter Milan;Carlos Augusto;9;Starting XI;2026-02-18;FK Bodø/Glimt;736985;UEFA Champions League;30;APIFootball
Inter Milan;Francesco Pio Esposito;10;Starting XI;2026-02-18;FK Bodø/Glimt;736985;UEFA Champions League;94;APIFootball
Inter Milan;Lautaro Martínez;11;Starting XI;2026-02-18;FK Bodø/Glimt;736985;UEFA Champions League;10;APIFootball
Inter Milan;Marcus Thuram;0;Substitute;2026-02-18;FK Bodø/Glimt;736985;UEFA Champions League;9;APIFootball
Inter Milan;Luís Henrique;0;Substitute;2026-02-18;FK Bodø/Glimt;736985;UEFA Champions League;11;APIFootball
Inter Milan;Piotr Zieliński;0;Substitute;2026-02-18;FK Bodø/Glimt;736985;UEFA Champions League;7;APIFootball
Inter Milan;Ange-Yoan Bonny;0;Substitute;2026-02-18;FK Bodø/Glimt;736985;UEFA Champions League;14;APIFootball
Inter Milan;Andy Diouf;0;Substitute;2026-02-18;FK Bodø/Glimt;736985;UEFA Champions League;17;APIFootball
Inter Milan;Josep Martínez;0;Substitute;2026-02-18;FK Bodø/Glimt;736985;UEFA Champions League;13;APIFootball
Inter Milan;Raffaele Di Gennaro;0;Substitute;2026-02-18;FK Bodø/Glimt;736985;UEFA Champions League;12;APIFootball
