2026-02-23T02:12:48.553572+00:00,pregame,GREEN,ok,5,825,2026-02-23T02:12:48.553974+00:00,/Users/blessyevangeline/Desktop/daily_signals_runner/outputs/pregame_hourly_20260223_021248.csv
2026-02-23T02:12:48.553572+00:00,live_post,GREEN,ok,5,825,2026-02-23T02:12:48.557246+00:00,/Users/blessyevangeline/Desktop/daily_signals_runner/outputs/live_post_hourly_20260223_021248.csv
2026-02-23T02:14:20.402168+00:00,pregame,GREEN,ok,5,825,2026-02-23T02:14:20.402342+00:00,/Users/blessyevangeline/Desktop/daily_signals_runner/outputs/pregame_hourly_20260223_021420.csv
2026-02-23T02:14:20.402168+00:00,live_post,GREEN,ok,5,825,2026-02-23T02:14:20.416027+00:00,/Users/blessyevangeline/Desktop/daily_signals_runner/outputs/live_post_hourly_20260223_021420.csv
2026-02-23T02:27:24.903328+00:00,pregame,GREEN,ok,5,825,2026-02-23T02:27:24.903514+00:00,/Users/blessyevangeline/Desktop/daily_signals_runner/outputs/pregame_hourly_20260223_022724.csv
2026-02-23T02:27:24.903328+00:00,live_post,GREEN,ok,5,825,2026-02-23T02:27:24.910411+00:00,/Users/blessyevangeline/Desktop/daily_signals_runner/outputs/live_post_hourly_20260223_022724.csv
2026-02-24T02:34:06.206539+00:00,pregame,GREEN,ok,5,825,2026-02-24T02:34:06.206722+00:00,/Users/blessyevangeline/Desktop/daily_signals_runner/outputs/pregame_hourly_20260224_023406.csv
2026-02-24T02:34:06.206539+00:00,live_post,GREEN,ok,5,825,2026-02-24T02:34:06.215682+00:00,/Users/blessyevangeline/Desktop/daily_signals_runner/outputs/live_post_hourly_20260224_023406.csv
